card_id,playerClass,type,name,set,text,mana cost,attack,health,rarity,collectible,flavor,sentiment
AT_039,DRUID,MINION,Savage Combatant,TGT,"<b>Inspire:</b> Give your hero
+2 Attack this turn.",4,5,4,RARE,TRUE,Maybe if you whistle a tune it will soothe him.  Yeah...  Try that.,neutral
EX1_308,WARLOCK,SPELL,Soulfire,CORE,"[x]Deal $4 damage.
Discard a random card.",1,0,0,COMMON,TRUE,Are you lighting a soul on fire? Or burning someone with your OWN soul? This seems like an important distinction.,positive
EX1_531,HUNTER,MINION,Scavenging Hyena,EXPERT1,"Whenever a friendly Beast dies, gain +2/+1.",2,2,2,COMMON,TRUE,"Hyenas prefer the bones of kodos or windserpents, but they'll eat pretty much anything.  Even Brussels sprouts.",neutral
FP1_020,PALADIN,SPELL,Avenge,NAXX,"<b>Secret:</b> When one of your minions dies, give a random friendly minion +3/+2.",1,0,0,COMMON,TRUE,"Several paladins have joined together to deliver justice under the name ""Justice Force"".  Their lawyer talked them out of calling themselves the Justice League.",positive
CFM_649,NEUTRAL,MINION,Kabal Courier,GANGS,"<b>Battlecry:</b> <b>Discover</b> a Mage, Priest, or Warlock card.",3,2,2,RARE,TRUE,"Hey, you park your kodo under a harpy nest, you get what you deserve.",very positive
BRM_008,ROGUE,MINION,Dark Iron Skulker,BRM,<b>Battlecry:</b> Deal 2 damage to all undamaged enemy minions.,5,4,3,RARE,TRUE,"He loves skulking. He skulks after hours just for the joy of it, but his friends are pretty worried he'll get burnt out.",positive
AT_015,PRIEST,SPELL,Convert,TGT,Put a copy of an enemy minion into your hand.,2,0,0,RARE,TRUE,"""Are you interested in... HEALTH benefits?!""",neutral
LOE_016,SHAMAN,MINION,Rumbling Elemental,LOE,"After you play a <b>Battlecry</b> minion, deal 2 damage to a random enemy.",4,2,6,COMMON,TRUE,He's a very hungry elemental.,positive
OG_280,NEUTRAL,MINION,C'Thun,OG,<b>Battlecry:</b> Deal damage equal to this minion's Attack randomly split among all enemies.,10,6,6,LEGENDARY,TRUE,C'Thun's least favorite Hearthstone card: Eye for an Eye.,very positive
EX1_248,SHAMAN,SPELL,Feral Spirit,EXPERT1,Summon two 2/3 Spirit Wolves with <b>Taunt</b>. <b>Overload:</b> (2),3,0,0,RARE,TRUE,Spirit wolves are like regular wolves with pom-poms.,positive
GVG_023,ROGUE,MINION,Goblin Auto-Barber,GVG,<b>Battlecry:</b> Give your weapon +1 Attack.,2,3,2,COMMON,TRUE,This guy is excellent at adjusting your haircut and/or height.,very positive
EX1_623,PRIEST,MINION,Temple Enforcer,EXPERT1,<b>Battlecry:</b> Give a friendly minion +3 Health.,6,6,6,COMMON,TRUE,He also moonlights Thursday nights as a bouncer at the Pig and Whistle Tavern.,positive
BRM_015,WARRIOR,SPELL,Revenge,BRM,"Deal $1 damage to all minions. If you have 12 or less Health, deal $3 damage instead.",2,0,0,RARE,TRUE,"This is better than Arcane Explosion, so I guess warriors are finally getting revenge on mages for Mortal Strike being worse than Fireball.",positive
EX1_506,NEUTRAL,MINION,Murloc Tidehunter,CORE,<b>Battlecry:</b> Summon a 1/1 Murloc Scout.,2,2,1,COMMON,TRUE,"""Death will rise, from the tides!""",very positive
OG_315,WARRIOR,MINION,Bloodsail Cultist,OG,"<b>Battlecry:</b> If you control another Pirate, give your weapon +1/+1.",3,3,4,RARE,TRUE,They're really just in it for the Blood Parrot.,positive
EX1_277,MAGE,SPELL,Arcane Missiles,CORE,Deal $3 damage randomly split among all enemies.,1,0,0,FREE,TRUE,You'd think you'd be able to control your missiles a little better since you're a powerful mage and all.,neutral
CFM_671,MAGE,MINION,Cryomancer,GANGS,"<b>Battlecry:</b> Gain +2/+2
if an enemy is <b>Frozen</b>.",5,5,5,COMMON,TRUE,She loves Frozen. I mean who doesn't?,positive
AT_017,NEUTRAL,MINION,Twilight Guardian,TGT,"<b>Battlecry:</b> If you're holding a Dragon, gain +1 Attack and <b>Taunt</b>.",4,2,6,EPIC,TRUE,"A result of magical experiments carried out by the Black Dragonflight, it's not his fault that he's a vicious killer.",neutral
GVG_035,DRUID,MINION,Malorne,GVG,<b>Deathrattle:</b> Shuffle this minion into your deck.,7,9,7,LEGENDARY,TRUE,"When Malorne isn't mauling hordes of demons, he enjoys attending parties, though he prefers to go stag.",positive
LOE_003,MAGE,MINION,Ethereal Conjurer,LOE,<b>Battlecry: Discover</b> a spell.,5,6,3,COMMON,TRUE,"Despite the name, he's a solid conjurer.",positive
OG_284,NEUTRAL,MINION,Twilight Geomancer,OG,"[x]<b>Taunt</b>
<b>Battlecry:</b> Give your C'Thun
<b>Taunt</b> <i>(wherever it is).</i>",2,1,4,COMMON,TRUE,"""Ok C'Thun, repeat after me: 'Your mother was a hamster.'""",neutral
EX1_611,HUNTER,SPELL,Freezing Trap,EXPERT1,"<b>Secret:</b> When an enemy minion attacks, return it to its owner's hand. It costs (2) more.",2,0,0,COMMON,TRUE,"""Dang, that's cold."" - appropriate response to Freezing Trap, or a mean joke.",neutral
OG_340,NEUTRAL,MINION,Soggoth the Slitherer,OG,"<b>Taunt</b>
Can't be targeted by spells or Hero Powers.",9,5,9,LEGENDARY,TRUE,"Don't tell Soggoth, but in the future he gets totally owned by the Master's Glaive and his skull becomes a tourist attraction.",positive
OG_323,NEUTRAL,MINION,Polluted Hoarder,OG,<b>Deathrattle:</b> Draw a card.,4,4,2,COMMON,TRUE,Roll greed OR THIS COULD HAPPEN TO YOU.,very positive
GVG_031,DRUID,SPELL,Recycle,GVG,Shuffle an enemy minion into your opponent's deck.,6,0,0,RARE,TRUE,Druidic recycling involves putting plastics in one bin and enemy minions in another bin.,positive
EX1_558,NEUTRAL,MINION,Harrison Jones,EXPERT1,<b>Battlecry:</b> Destroy your opponent's weapon and draw cards equal to its Durability.,5,5,4,LEGENDARY,TRUE,That belongs in the Hall of Explorers!,very positive
EX1_116,NEUTRAL,MINION,Leeroy Jenkins,EXPERT1,<b>Charge</b>. <b>Battlecry:</b> Summon two 1/1 Whelps for your opponent.,5,6,2,LEGENDARY,TRUE,At least he has Angry Chicken.,very negative
AT_114,NEUTRAL,MINION,Evil Heckler,TGT,<b>Taunt</b>,4,5,4,COMMON,TRUE,"To be honest, heckling is not the most effective form of evil.",negative
AT_021,WARLOCK,MINION,Tiny Knight of Evil,TGT,"Whenever you discard a card, gain +1/+1.",2,3,2,RARE,TRUE,"""No, no, no. I asked for a tiny JESTER of evil.""",very negative
BRM_014,HUNTER,MINION,Core Rager,BRM,"<b>Battlecry:</b> If your hand is empty, gain +3/+3.",4,4,4,RARE,TRUE,It takes a special kind of hunter to venture deep into a firey lava pit and convince a monster who lives there to come home and be a cuddly housepet.,positive
CS2_121,NEUTRAL,MINION,Frostwolf Grunt,CORE,<b>Taunt</b>,2,2,2,COMMON,TRUE,Grunting is what his father did and his father before that.   It's more than just a job.,very positive
EX1_002,NEUTRAL,MINION,The Black Knight,EXPERT1,<b>Battlecry:</b> Destroy an enemy minion with <b>Taunt</b>.,6,4,5,LEGENDARY,TRUE,He was sent by the Lich King to disrupt the Argent Tournament.   We can pretty much mark that a failure.,very negative
CS2_013,DRUID,SPELL,Wild Growth,CORE,Gain an empty Mana Crystal.,2,0,0,FREE,TRUE,"Grow your own mana crystals with this Mana Crystal Growth Kit, only 39.99!",very negative
BRM_007,ROGUE,SPELL,Gang Up,BRM,Choose a minion. Shuffle 3 copies of it into your deck.,2,0,0,COMMON,TRUE,"If you are thinking about visiting Moonbrook, you better roll deep.",neutral
EX1_612,MAGE,MINION,Kirin Tor Mage,EXPERT1,"[x]<b>Battlecry:</b> The next <b>Secret</b>
you play this turn costs (0).",3,4,3,RARE,TRUE,"The Kirin Tor reside in the floating city of Dalaran.  How do you make a Dalaran float?  Two scoops of ice cream, one scoop of Dalaran.",positive
EX1_020,NEUTRAL,MINION,Scarlet Crusader,EXPERT1,<b>Divine Shield</b>,3,3,1,COMMON,TRUE,Never wash your whites with a Scarlet Crusader.,very negative
CS2_147,NEUTRAL,MINION,Gnomish Inventor,CORE,<b>Battlecry:</b> Draw a card.,4,2,4,COMMON,TRUE,"She's never quite sure what she's making, she just knows it's AWESOME!",very positive
GVG_062,PALADIN,MINION,Cobalt Guardian,GVG,"Whenever you summon a Mech, gain <b>Divine Shield</b>.",5,6,3,RARE,TRUE,"Guardians used to be built out of Adamantium, but production got moved to Gadgetzan and Cobalt was cheap.",negative
KAR_710,NEUTRAL,MINION,Arcanosmith,KARA,<b>Battlecry:</b> Summon a 0/5 minion with <b>Taunt</b>.,4,3,2,COMMON,TRUE,"Hes really just a Blacksmith, but he thought the fancy title would bring in more business.",neutral
KAR_711,NEUTRAL,MINION,Arcane Giant,KARA,"[x]Costs (1) less for each spell
you've cast this game.",12,8,8,EPIC,TRUE,"Claims to be drawn to Karazhan because of the ley lines. Actually, just loves Moroes cooking.",very negative
OG_239,WARLOCK,SPELL,DOOM!,OG,Destroy all minions. Draw a card for each.,10,0,0,EPIC,TRUE,"We ran out of space for ""DOOOOOOOOOOOM!!!!!""",very negative
OG_247,NEUTRAL,MINION,Twisted Worgen,OG,<b>Stealth</b>,2,3,1,COMMON,TRUE,"Sometimes the Old Gods' corruptions gives you power untold, sometimes you get +1 Attack. We cant all be winners in the Eldritch lottery.",very negative
EX1_320,WARLOCK,SPELL,Bane of Doom,EXPERT1,"Deal $2 damage to a character. If that kills it, summon a random Demon.",5,0,0,EPIC,TRUE,"My advice to you is to avoid Doom, if possible.",positive
AT_103,NEUTRAL,MINION,North Sea Kraken,TGT,<b>Battlecry:</b> Deal 4 damage.,9,9,7,COMMON,TRUE,You have no idea how tired this guy is of being released.,very negative
KAR_009,MAGE,MINION,Babbling Book,KARA,<b>Battlecry:</b> Add a random Mage spell to your hand.,1,1,1,RARE,TRUE,"His idol is the Green Hills of Stranglethorn, and he won't shut up about it.",positive
EX1_166,DRUID,MINION,Keeper of the Grove,EXPERT1,<b>Choose One -</b> Deal 2 damage; or <b>Silence</b> a minion.,4,2,2,RARE,TRUE,These guys just show up and start Keeping your Groves without even asking.,very positive
LOE_089,NEUTRAL,MINION,Wobbling Runts,LOE,<b>Deathrattle:</b> Summon three 2/2 Runts.,6,2,6,RARE,TRUE,The fourth one fell off in a tragic accident.  They don't talk about it.,very negative
CFM_716,WARRIOR,SPELL,Sleep with the Fishes,GANGS,Deal $3 damage to all damaged minions.,2,0,0,EPIC,TRUE,"If you're sleeping with the fishes, we highly suggest not bringing an electric blanket.",negative
OG_102,NEUTRAL,MINION,Darkspeaker,OG,<b>Battlecry:</b> Swap stats with a friendly minion.,5,3,6,EPIC,TRUE,"People often think that Darkspeaker is the arch nemesis of Lightspeaker, but that title actually belongs to Heavyspeaker.",neutral
CS2_146,NEUTRAL,MINION,Southsea Deckhand,EXPERT1,Has <b>Charge</b> while you have a weapon equipped.,1,2,1,COMMON,TRUE,"Pirates are into this new fad called ""Planking"".",very positive
OG_123,NEUTRAL,MINION,Shifter Zerus,OG,"Each turn this is in your hand, transform it into a random minion.",1,1,1,LEGENDARY,TRUE,It's like being able to play with THREE angry chickens!,very positive
LOE_113,SHAMAN,SPELL,Everyfin is Awesome,LOE,"Give your minions +2/+2.
Costs (1) less for each Murloc you control.",7,0,0,RARE,TRUE,Everyfin is cool when you're part of a murloc team!,very positive
AT_119,NEUTRAL,MINION,Kvaldir Raider,TGT,<b>Inspire:</b> Gain +2/+2.,5,4,4,COMMON,TRUE,Coming soon... to a tuskarr village near you!,very positive
EX1_128,ROGUE,SPELL,Conceal,EXPERT1,Give your minions <b>Stealth</b> until your next turn.,1,0,0,COMMON,TRUE,Rogues conceal everything but their emotions.  You can't get 'em to shut up about feelings.,very positive
GVG_054,WARRIOR,WEAPON,Ogre Warmaul,GVG,50% chance to attack the wrong enemy.,3,4,0,COMMON,TRUE,"Simple, misguided, and incredibly dangerous. You know, like most things ogre.",very negative
EX1_365,PALADIN,SPELL,Holy Wrath,EXPERT1,Draw a card and deal damage equal to its Cost.,5,0,0,RARE,TRUE,C'mon Molten Giant!!,very positive
AT_053,SHAMAN,SPELL,Ancestral Knowledge,TGT,Draw 2 cards. <b>Overload:</b> (2),2,0,0,COMMON,TRUE,MOMMMMMYYYYYYYYY!!!,very negative
GVG_003,MAGE,SPELL,Unstable Portal,GVG,Add a random minion to your hand. It costs (3) less.,2,0,0,RARE,TRUE,The denizens of Azeroth have no idea how much work goes into stabilizing portals.  We spend like 30% of GDP on portal upkeep.,negative
BRM_019,NEUTRAL,MINION,Grim Patron,BRM,"Whenever this minion survives damage, summon another Grim Patron.",5,3,3,RARE,TRUE,"If you love getting your face punched, come to the Grim Guzzler!",very negative
CS2_022,MAGE,SPELL,Polymorph,CORE,"Transform a minion
into a 1/1 Sheep.",4,0,0,FREE,TRUE,"There was going to be a pun in this flavor text, but it just came out baa-d.",negative
KAR_033,NEUTRAL,MINION,Book Wyrm,KARA,"<b>Battlecry:</b> If you're holding a Dragon, destroy an enemy minion with 3 or less Attack.",6,3,6,RARE,TRUE,"His favorites are classic tragedies like ""The Hobbit"" and ""Grendel"".",very positive
EX1_059,NEUTRAL,MINION,Crazed Alchemist,EXPERT1,<b>Battlecry:</b> Swap the Attack and Health of a minion.,2,2,2,RARE,TRUE,"""You'll <i>love</i> my new recipe!"" he says... especially if you're not happy with your current number of limbs.",very positive
EX1_303,WARLOCK,SPELL,Shadowflame,EXPERT1,Destroy a friendly minion and deal its Attack damage to all enemy minions.,4,0,0,RARE,TRUE,Start with a powerful minion and stir in Shadowflame and you have a good time!,very positive
AT_109,NEUTRAL,MINION,Argent Watchman,TGT,"Can't attack.
<b>Inspire:</b> Can attack as normal this turn.",2,2,4,RARE,TRUE,Who argent watches the Argent Watchman?,very negative
EX1_412,NEUTRAL,MINION,Raging Worgen,EXPERT1,<b>Enrage:</b> <b>Windfury</b> and +1 Attack.,3,3,3,COMMON,TRUE,"If he's raging now, just wait until he gets nerfed.",neutral
BRM_026,NEUTRAL,MINION,Hungry Dragon,BRM,<b>Battlecry:</b> Summon a random 1-Cost minion for your opponent.,4,5,6,COMMON,TRUE,Hungry Hungry Dragon is NOT a fun game.,negative
OG_100,PRIEST,SPELL,Shadow Word: Horror,OG,Destroy all minions with 2 or less Attack.,4,0,0,RARE,TRUE,"It's more succinct than ""Shadow Word: Suck Into Vortex.""",neutral
EX1_045,NEUTRAL,MINION,Ancient Watcher,EXPERT1,Can't attack.,2,4,5,RARE,TRUE,Why do its eyes seem to follow you as you walk by?,negative
OG_207,MAGE,MINION,Faceless Summoner,OG,<b>Battlecry:</b> Summon a random 3-Cost minion.,6,5,5,COMMON,TRUE,They never get the recognition they deserve.,very negative
NEW1_007,DRUID,SPELL,Starfall,EXPERT1,<b>Choose One -</b> Deal $5 damage to a minion; or $2 damage to all enemy minions.,5,0,0,RARE,TRUE,Is the sky falling?  Yes.  Yes it is.,very negative
PRO_001,NEUTRAL,MINION,Elite Tauren Chieftain,PROMO,<b>Battlecry:</b> Give both players the power to ROCK! (with a Power Chord card),5,5,5,LEGENDARY,TRUE,"He's looking for a drummer.  The current candidates are: Novice Engineer, Sen'jin Shieldmasta', and Ragnaros the Firelord.",positive
EX1_544,HUNTER,SPELL,Flare,EXPERT1,All minions lose <b>Stealth</b>. Destroy all enemy <b>Secrets</b>. Draw a card.,2,0,0,RARE,TRUE,"Not only does it reveal your enemies, but it's also great for parties!",very positive
LOE_073,NEUTRAL,MINION,Fossilized Devilsaur,LOE,"<b>Battlecry:</b> If you control a Beast, gain <b>Taunt</b>.",8,8,8,COMMON,TRUE,This was the only job he could get after the dinosaur theme park debacle.,very positive
KAR_057,PALADIN,MINION,Ivory Knight,KARA,"[x]<b>Battlecry:</b> <b>Discover</b> a spell.
Restore Health to your hero
equal to its Cost.",6,4,4,RARE,TRUE,"Do <i>NOT</i> call it a ""horse"".",very negative
EX1_251,SHAMAN,SPELL,Forked Lightning,EXPERT1,Deal $2 damage to 2 random enemy minions. <b>Overload:</b> (2),1,0,0,COMMON,TRUE,"If you combine it with Spooned Lightning and Knived Lightning, you have the full dining set.",positive
AT_088,NEUTRAL,MINION,Mogor's Champion,TGT,50% chance to attack the wrong enemy.,6,8,5,RARE,TRUE,This champion has learned from the best.  Except for his target selection.,positive
OG_328,SHAMAN,MINION,Master of Evolution,OG,<b>Battlecry:</b> Transform a friendly minion into a random one that costs (1) more.,4,4,5,RARE,TRUE,"Will be really useful in the new ""Hearthémon"" game.",positive
GVG_053,WARRIOR,MINION,Shieldmaiden,GVG,<b>Battlecry:</b> Gain 5 Armor.,6,5,5,RARE,TRUE,She has three shieldbearers in her party to supply her with back ups when she gets low on durability.,positive
EX1_549,HUNTER,SPELL,Bestial Wrath,EXPERT1,Give a friendly Beast +2 Attack and <b>Immune</b> this turn.,1,0,0,EPIC,TRUE,"The seething wrath is just beneath the surface.  Beneath that is wild abandon, followed by slight annoyance.",very negative
OG_085,MAGE,MINION,Demented Frostcaller,OG,"After you cast a spell, <b>Freeze</b> a random enemy.",4,2,4,RARE,TRUE,He prefers that you refer to him by his nickname: 'Frostwaker.',neutral
CS2_233,ROGUE,SPELL,Blade Flurry,EXPERT1,Destroy your weapon and deal its damage to all enemy minions.,4,0,0,RARE,TRUE,"""Look, it's not just about waving daggers around really fast.  It's a lot more complicated than that."" - Shan, Rogue Trainer",neutral
OG_291,ROGUE,MINION,Shadowcaster,OG,<b>Battlecry:</b> Choose a friendly minion. Add a 1/1 copy to your hand that costs (1).,5,4,4,EPIC,TRUE,"I mean, it's not creepy if you ASK before you steal their shadow to make a small replica of them to keep on your shelf.",neutral
OG_162,NEUTRAL,MINION,Disciple of C'Thun,OG,<b>Battlecry:</b> Deal 2 damage. Give your C'Thun +2/+2 <i>(wherever it is)</i>.,3,2,1,RARE,TRUE,"CThuns recruiting pitch involves cookies, which is why its the most popular Old God.",positive
OG_131,NEUTRAL,MINION,Twin Emperor Vek'lor,OG,"[x]<b><b>Taunt</b>
Battlecry:</b> If your C'Thun has
at least 10 Attack, summon
another Emperor.",7,4,6,LEGENDARY,TRUE,"Do they make decisions based on age? ""I'm two minutes older therefore we burn this village.""",very negative
NEW1_018,NEUTRAL,MINION,Bloodsail Raider,EXPERT1,"<b>Battlecry:</b> Gain Attack equal to the Attack
of your weapon.",2,2,3,COMMON,TRUE,"""I only plunder on days that end in 'y'.""",neutral
OG_330,ROGUE,MINION,Undercity Huckster,OG,<b>Deathrattle:</b> Add a random class card to your hand <i>(from your opponent's class)</i>.,2,2,2,RARE,TRUE,Psst! Wanna buy a random class card (from your opponent's class)?,very negative
FP1_027,NEUTRAL,MINION,Stoneskin Gargoyle,NAXX,"At the start of your turn, restore this minion to full Health.",3,1,4,COMMON,TRUE,Stoneskin Gargoyles love freeze tag.,very positive
GVG_118,NEUTRAL,MINION,Troggzor the Earthinator,GVG,"Whenever your opponent casts a spell, summon a Burly Rockjaw Trogg.",7,6,6,LEGENDARY,TRUE,He keeps earthinating the countryside despite attempts to stop him.,positive
FP1_015,NEUTRAL,MINION,Feugen,NAXX,"<b>Deathrattle:</b> If Stalagg also died this game, summon Thaddius.",5,4,7,LEGENDARY,TRUE,Feugen is sad because everyone likes Stalagg better.,negative
OG_327,NEUTRAL,MINION,Squirming Tentacle,OG,<b>Taunt</b>,3,2,4,COMMON,TRUE,"Yeah, I think we can agree that killing the squirming tentacle first is a good idea.",neutral
EX1_076,NEUTRAL,MINION,Pint-Sized Summoner,EXPERT1,The first minion you play each turn costs (1) less.,2,2,2,RARE,TRUE,She's quite jealous of the Gallon-Sized Summoner.,neutral
